epoch,step,layer,expert,count
1,1,1,6,4
1,1,1,7,0
1,1,1,0,5
1,1,1,1,0
2,2,0,3,2
2,2,0,4,10
2,2,0,5,6
2,2,0,6,1
2,2,0,7,4
2,2,0,0,10
2,2,0,1,0
2,2,0,2,5
2,2,1,1,2
2,2,1,2,9
2,2,1,3,10
2,2,1,4,3
2,2,1,5,8
2,2,1,6,2
2,2,1,7,0
2,2,1,0,4
3,3,0,6,1
3,3,0,7,2
3,3,0,0,10
3,3,0,1,0
3,3,0,2,6
3,3,0,3,3
3,3,0,4,10
3,3,0,5,6
3,3,1,4,3
3,3,1,5,6
3,3,1,6,4
3,3,1,7,4
3,3,1,0,1
3,3,1,1,4
3,3,1,2,6
3,3,1,3,10
4,4,0,7,0
4,4,0,0,10
4,4,0,1,1
4,4,0,2,7
4,4,0,3,4
4,4,0,4,10
4,4,0,5,2
4,4,0,6,4
4,4,1,5,3
4,4,1,6,10
4,4,1,7,3
4,4,1,0,0
4,4,1,1,4
4,4,1,2,1
4,4,1,3,10
4,4,1,4,7
5,5,0,5,3
5,5,0,6,3
5,5,0,7,0
5,5,0,0,10
5,5,0,1,0
5,5,0,2,7
5,5,0,3,5
5,5,0,4,10
5,5,1,7,3
5,5,1,0,0
5,5,1,1,6
5,5,1,2,1
5,5,1,3,12
5,5,1,4,6
5,5,1,5,0
5,5,1,6,10
6,6,0,1,0
6,6,0,2,6
6,6,0,3,6
6,6,0,4,10
6,6,0,5,4
6,6,0,6,2
6,6,0,7,0
6,6,0,0,10
6,6,1,4,6
6,6,1,5,0
6,6,1,6,10
6,6,1,7,3
6,6,1,0,0
6,6,1,1,7
6,6,1,2,1
6,6,1,3,11
7,7,0,6,2
7,7,0,7,0
7,7,0,0,10
7,7,0,1,0
7,7,0,2,6
7,7,0,3,7
7,7,0,4,10
7,7,0,5,3
7,7,1,6,10
7,7,1,7,4
7,7,1,0,0
7,7,1,1,8
7,7,1,2,0
7,7,1,3,11
7,7,1,4,4
7,7,1,5,1
8,8,0,0,10
8,8,0,1,1
8,8,0,2,6
8,8,0,3,7
8,8,0,4,10
8,8,0,5,3
8,8,0,6,1
8,8,0,7,0
8,8,1,2,0
8,8,1,3,11
8,8,1,4,3
8,8,1,5,1
8,8,1,6,10
8,8,1,7,5
8,8,1,0,0
8,8,1,1,8
9,9,0,1,3
9,9,0,2,4
9,9,0,3,7
9,9,0,4,10
9,9,0,5,3
9,9,0,6,1
9,9,0,7,0
9,9,0,0,10
9,9,1,0,0
9,9,1,1,9
9,9,1,2,0
9,9,1,3,11
9,9,1,4,4
9,9,1,5,0
9,9,1,6,10
9,9,1,7,4
10,10,0,5,2
10,10,0,6,1
10,10,0,7,0
10,10,0,0,10
10,10,0,1,4
10,10,0,2,4
10,10,0,3,7
10,10,0,4,10
10,10,1,3,11
10,10,1,4,5
10,10,1,5,1
10,10,1,6,10
10,10,1,7,2
10,10,1,0,0
10,10,1,1,9
10,10,1,2,0
11,11,0,6,1
11,11,0,7,0
11,11,0,0,10
11,11,0,1,4
11,11,0,2,4
11,11,0,3,7
11,11,0,4,10
11,11,0,5,2
11,11,1,2,0
11,11,1,3,11
11,11,1,4,5
11,11,1,5,1
11,11,1,6,10
11,11,1,7,2
11,11,1,0,0
11,11,1,1,9
12,12,0,6,1
12,12,0,7,0
12,12,0,0,10
12,12,0,1,4
12,12,0,2,4
12,12,0,3,7
12,12,0,4,10
12,12,0,5,2
12,12,1,5,2
12,12,1,6,10
12,12,1,7,2
12,12,1,0,0
12,12,1,1,9
12,12,1,2,0
12,12,1,3,11
12,12,1,4,4
13,13,0,5,2
13,13,0,6,1
13,13,0,7,0
13,13,0,0,10
13,13,0,1,4
13,13,0,2,4
13,13,0,3,7
13,13,0,4,10
13,13,1,5,1
13,13,1,6,10
13,13,1,7,3
13,13,1,0,0
13,13,1,1,9
13,13,1,2,0
13,13,1,3,11
13,13,1,4,4
14,14,0,7,0
14,14,0,0,10
14,14,0,1,4
14,14,0,2,4
14,14,0,3,7
14,14,0,4,10
14,14,0,5,2
14,14,0,6,1
14,14,1,3,11
14,14,1,4,4
14,14,1,5,1
14,14,1,6,10
14,14,1,7,3
14,14,1,0,0
14,14,1,1,9
14,14,1,2,0
18,19246,0,4,792
18,19246,0,5,12
18,19246,0,6,769
18,19246,0,7,789
18,19246,0,0,50
18,19246,0,1,790
18,19246,0,2,557
18,19246,0,3,33
18,19246,1,0,45
18,19246,1,1,605
18,19246,1,2,769
18,19246,1,3,0
18,19246,1,4,792
18,19246,1,5,791
18,19246,1,6,0
18,19246,1,7,790
1,1,0,4,79
1,1,0,5,47
1,1,0,6,100
1,1,0,7,3
1,1,0,0,56
1,1,0,1,19
1,1,0,2,12
1,1,0,3,100
1,1,1,4,80
1,1,1,5,13
1,1,1,6,30
1,1,1,7,46
1,1,1,0,11
1,1,1,1,37
1,1,1,2,100
1,1,1,3,99
2,2,0,5,68
2,2,0,6,90
2,2,0,7,3
2,2,0,0,17
2,2,0,1,64
2,2,0,2,12
2,2,0,3,62
2,2,0,4,100
2,2,1,3,67
2,2,1,4,100
2,2,1,5,0
2,2,1,6,72
2,2,1,7,26
2,2,1,0,12
2,2,1,1,39
2,2,1,2,100
3,3,0,1,92
3,3,0,2,31
3,3,0,3,13
3,3,0,4,100
3,3,0,5,94
3,3,0,6,49
3,3,0,7,22
3,3,0,0,15
3,3,1,0,30
3,3,1,1,90
3,3,1,2,100
3,3,1,3,14
3,3,1,4,100
3,3,1,5,1
3,3,1,6,54
3,3,1,7,27
4,4,0,3,10
4,4,0,4,100
4,4,0,5,94
4,4,0,6,1
4,4,0,7,29
4,4,0,0,11
4,4,0,1,93
4,4,0,2,78
4,4,1,3,6
4,4,1,4,95
4,4,1,5,0
4,4,1,6,28
4,4,1,7,21
4,4,1,0,71
4,4,1,1,95
4,4,1,2,100
5,5,0,6,6
5,5,0,7,64
5,5,0,0,26
5,5,0,1,95
5,5,0,2,33
5,5,0,3,6
5,5,0,4,100
5,5,0,5,86
5,5,1,4,74
5,5,1,5,0
5,5,1,6,66
5,5,1,7,34
5,5,1,0,41
5,5,1,1,89
5,5,1,2,111
5,5,1,3,1
6,6,0,3,6
6,6,0,4,101
6,6,0,5,87
6,6,0,6,6
6,6,0,7,63
6,6,0,0,26
6,6,0,1,95
6,6,0,2,32
6,6,1,4,79
6,6,1,5,0
6,6,1,6,64
6,6,1,7,28
6,6,1,0,45
6,6,1,1,88
6,6,1,2,111
6,6,1,3,1
7,7,0,5,88
7,7,0,6,6
7,7,0,7,62
7,7,0,0,26
7,7,0,1,95
7,7,0,2,32
7,7,0,3,6
7,7,0,4,101
7,7,1,2,111
7,7,1,3,1
7,7,1,4,46
7,7,1,5,5
7,7,1,6,72
7,7,1,7,26
7,7,1,0,67
7,7,1,1,88
8,8,0,4,101
8,8,0,5,87
8,8,0,6,11
8,8,0,7,57
8,8,0,0,26
8,8,0,1,95
8,8,0,2,33
8,8,0,3,6
8,8,1,7,26
8,8,1,0,66
8,8,1,1,84
8,8,1,2,106
8,8,1,3,1
8,8,1,4,56
8,8,1,5,5
8,8,1,6,72
9,9,0,1,95
9,9,0,2,33
9,9,0,3,6
9,9,0,4,101
9,9,0,5,87
9,9,0,6,13
9,9,0,7,55
9,9,0,0,26
9,9,1,5,5
9,9,1,6,72
9,9,1,7,26
9,9,1,0,66
9,9,1,1,84
9,9,1,2,106
9,9,1,3,1
9,9,1,4,56
10,10,0,3,5
10,10,0,4,101
10,10,0,5,87
10,10,0,6,13
10,10,0,7,55
10,10,0,0,26
10,10,0,1,100
10,10,0,2,29
10,10,1,5,5
10,10,1,6,77
10,10,1,7,26
10,10,1,0,66
10,10,1,1,79
10,10,1,2,106
10,10,1,3,1
10,10,1,4,56
11,11,0,3,5
11,11,0,4,101
11,11,0,5,87
11,11,0,6,13
11,11,0,7,50
11,11,0,0,21
11,11,0,1,100
11,11,0,2,39
11,11,1,2,106
11,11,1,3,1
11,11,1,4,51
11,11,1,5,5
11,11,1,6,77
11,11,1,7,21
11,11,1,0,71
11,11,1,1,84
12,12,0,5,87
12,12,0,6,13
12,12,0,7,50
12,12,0,0,21
12,12,0,1,100
12,12,0,2,39
12,12,0,3,5
12,12,0,4,101
12,12,1,3,1
12,12,1,4,51
12,12,1,5,5
12,12,1,6,77
12,12,1,7,21
12,12,1,0,71
12,12,1,1,84
12,12,1,2,106
19,20326,0,6,769
19,20326,0,7,789
19,20326,0,0,212
19,20326,0,1,790
19,20326,0,2,222
19,20326,0,3,207
19,20326,0,4,792
19,20326,0,5,11
19,20326,1,4,792
19,20326,1,5,791
19,20326,1,6,45
19,20326,1,7,790
19,20326,1,0,605
19,20326,1,1,0
19,20326,1,2,769
19,20326,1,3,0
1,1,0,0,210
1,1,0,1,105
1,1,0,2,274
1,1,0,3,231
1,1,0,4,157
1,1,0,5,10
1,1,0,6,65
1,1,0,7,38
1,1,1,4,102
1,1,1,5,37
1,1,1,6,274
1,1,1,7,58
1,1,1,0,6
1,1,1,1,83
1,1,1,2,274
1,1,1,3,256
2,2,0,5,10
2,2,0,6,65
2,2,0,7,38
2,2,0,0,210
2,2,0,1,105
2,2,0,2,274
2,2,0,3,231
2,2,0,4,157
2,2,1,2,274
2,2,1,3,198
2,2,1,4,228
2,2,1,5,10
2,2,1,6,258
2,2,1,7,57
2,2,1,0,0
2,2,1,1,65
1,1,0,4,120
1,1,0,5,275
1,1,0,6,29
1,1,0,7,227
1,1,0,0,275
1,1,0,1,0
1,1,0,2,7
1,1,0,3,157
1,1,1,0,9
1,1,1,1,18
1,1,1,2,30
1,1,1,3,204
1,1,1,4,146
1,1,1,5,255
1,1,1,6,153
1,1,1,7,275
2,2,0,4,174
2,2,0,5,275
2,2,0,6,29
2,2,0,7,162
2,2,0,0,275
2,2,0,1,10
2,2,0,2,38
2,2,0,3,127
2,2,1,3,211
2,2,1,4,193
2,2,1,5,236
2,2,1,6,136
2,2,1,7,275
2,2,1,0,9
2,2,1,1,10
2,2,1,2,20
3,3,0,5,275
3,3,0,6,20
3,3,0,7,124
3,3,0,0,275
3,3,0,1,20
3,3,0,2,97
3,3,0,3,76
3,3,0,4,203
3,3,1,1,26
3,3,1,2,20
3,3,1,3,184
3,3,1,4,118
3,3,1,5,275
3,3,1,6,192
3,3,1,7,275
3,3,1,0,0
4,4,0,1,27
4,4,0,2,97
4,4,0,3,68
4,4,0,4,240
4,4,0,5,275
4,4,0,6,20
4,4,0,7,108
4,4,0,0,255
4,4,1,2,20
4,4,1,3,100
4,4,1,4,99
4,4,1,5,275
4,4,1,6,247
4,4,1,7,275
4,4,1,0,10
4,4,1,1,64
5,5,0,5,275
5,5,0,6,20
5,5,0,7,71
5,5,0,0,239
5,5,0,1,45
5,5,0,2,154
5,5,0,3,30
5,5,0,4,256
5,5,1,3,45
5,5,1,4,108
5,5,1,5,275
5,5,1,6,248
5,5,1,7,292
5,5,1,0,10
5,5,1,1,92
5,5,1,2,20
6,6,0,2,164
6,6,0,3,20
6,6,0,4,246
6,6,0,5,275
6,6,0,6,20
6,6,0,7,71
6,6,0,0,239
6,6,0,1,55
6,6,1,7,292
6,6,1,0,10
6,6,1,1,82
6,6,1,2,10
6,6,1,3,45
6,6,1,4,128
6,6,1,5,275
6,6,1,6,248
7,7,0,5,275
7,7,0,6,20
7,7,0,7,74
7,7,0,0,212
7,7,0,1,82
7,7,0,2,172
7,7,0,3,0
7,7,0,4,255
7,7,1,6,257
7,7,1,7,275
7,7,1,0,10
7,7,1,1,70
7,7,1,2,10
7,7,1,3,28
7,7,1,4,165
7,7,1,5,275
8,8,0,7,74
8,8,0,0,239
8,8,0,1,72
8,8,0,2,164
8,8,0,3,0
8,8,0,4,246
8,8,0,5,275
8,8,0,6,20
8,8,1,2,10
8,8,1,3,10
8,8,1,4,191
8,8,1,5,275
8,8,1,6,240
8,8,1,7,275
8,8,1,0,10
8,8,1,1,79
9,9,0,1,110
9,9,0,2,90
9,9,0,3,0
9,9,0,4,265
9,9,0,5,275
9,9,0,6,20
9,9,0,7,91
9,9,0,0,239
9,9,1,3,0
9,9,1,4,173
9,9,1,5,275
9,9,1,6,257
9,9,1,7,275
9,9,1,0,10
9,9,1,1,90
9,9,1,2,10
20,21402,0,4,792
20,21402,0,5,6
20,21402,0,6,769
20,21402,0,7,791
20,21402,0,0,249
20,21402,0,1,789
20,21402,0,2,391
20,21402,0,3,5
20,21402,1,2,769
20,21402,1,3,0
20,21402,1,4,791
20,21402,1,5,792
20,21402,1,6,605
20,21402,1,7,790
20,21402,1,0,45
20,21402,1,1,0
10,10,0,2,125
10,10,0,3,0
10,10,0,4,255
10,10,0,5,275
10,10,0,6,20
10,10,0,7,84
10,10,0,0,229
10,10,0,1,102
10,10,1,3,0
10,10,1,4,164
10,10,1,5,275
10,10,1,6,247
10,10,1,7,275
10,10,1,0,20
10,10,1,1,99
10,10,1,2,10
1,0,0,6,60
1,0,0,7,10
1,0,0,0,20
1,0,0,1,0
1,0,0,2,50
1,0,0,3,0
1,0,0,4,80
1,0,0,5,90
1,0,1,4,30
1,0,1,5,90
1,0,1,6,40
1,0,1,7,90
1,0,1,0,50
1,0,1,1,10
1,0,1,2,0
1,0,1,3,0
2,0,0,2,50
2,0,0,3,0
2,0,0,4,80
2,0,0,5,90
2,0,0,6,60
2,0,0,7,10
2,0,0,0,20
2,0,0,1,0
2,0,1,1,10
2,0,1,2,0
2,0,1,3,0
2,0,1,4,30
2,0,1,5,90
2,0,1,6,40
2,0,1,7,90
2,0,1,0,50
3,0,0,7,10
3,0,0,0,20
3,0,0,1,0
3,0,0,2,50
3,0,0,3,0
3,0,0,4,80
3,0,0,5,90
3,0,0,6,60
3,0,1,1,10
3,0,1,2,0
3,0,1,3,0
3,0,1,4,30
3,0,1,5,90
3,0,1,6,40
3,0,1,7,90
3,0,1,0,50
1,0,0,7,10
1,0,0,0,20
1,0,0,1,0
1,0,0,2,50
1,0,0,3,0
1,0,0,4,80
1,0,0,5,90
1,0,0,6,60
1,0,1,3,0
1,0,1,4,30
1,0,1,5,90
1,0,1,6,40
1,0,1,7,90
1,0,1,0,50
1,0,1,1,10
1,0,1,2,0
4,0,0,2,50
4,0,0,3,0
4,0,0,4,80
4,0,0,5,90
4,0,0,6,60
4,0,0,7,10
4,0,0,0,20
4,0,0,1,0
4,0,1,5,90
4,0,1,6,40
4,0,1,7,90
4,0,1,0,50
4,0,1,1,10
4,0,1,2,0
4,0,1,3,0
4,0,1,4,30
2,0,0,3,0
2,0,0,4,80
2,0,0,5,90
2,0,0,6,60
2,0,0,7,10
2,0,0,0,20
2,0,0,1,0
2,0,0,2,50
2,0,1,3,0
2,0,1,4,30
2,0,1,5,90
2,0,1,6,40
2,0,1,7,90
2,0,1,0,50
2,0,1,1,10
2,0,1,2,0
5,0,0,1,0
5,0,0,2,50
5,0,0,3,0
5,0,0,4,80
5,0,0,5,90
5,0,0,6,60
5,0,0,7,10
5,0,0,0,20
5,0,1,6,40
5,0,1,7,100
5,0,1,0,50
5,0,1,1,10
5,0,1,2,0
5,0,1,3,0
5,0,1,4,20
5,0,1,5,90
1,0,0,5,90
1,0,0,6,60
1,0,0,7,10
1,0,0,0,20
1,0,0,1,0
1,0,0,2,50
1,0,0,3,0
1,0,0,4,80
1,0,1,7,90
1,0,1,0,50
1,0,1,1,10
1,0,1,2,0
1,0,1,3,0
1,0,1,4,30
1,0,1,5,90
1,0,1,6,40
3,0,0,2,50
3,0,0,3,0
3,0,0,4,80
3,0,0,5,90
3,0,0,6,60
3,0,0,7,10
3,0,0,0,20
3,0,0,1,0
3,0,1,4,30
3,0,1,5,90
3,0,1,6,40
3,0,1,7,90
3,0,1,0,50
3,0,1,1,10
3,0,1,2,0
3,0,1,3,0
6,0,0,5,90
6,0,0,6,60
6,0,0,7,10
6,0,0,0,20
6,0,0,1,0
6,0,0,2,50
6,0,0,3,0
6,0,0,4,80
6,0,1,5,90
6,0,1,6,40
6,0,1,7,100
6,0,1,0,50
6,0,1,1,10
6,0,1,2,0
6,0,1,3,0
6,0,1,4,20
4,0,0,7,10
4,0,0,0,20
4,0,0,1,0
4,0,0,2,50
4,0,0,3,0
4,0,0,4,80
4,0,0,5,90
4,0,0,6,60
4,0,1,5,90
4,0,1,6,40
4,0,1,7,90
4,0,1,0,50
4,0,1,1,10
4,0,1,2,0
4,0,1,3,0
4,0,1,4,30
7,0,0,6,60
7,0,0,7,10
7,0,0,0,20
7,0,0,1,0
7,0,0,2,50
7,0,0,3,0
7,0,0,4,80
7,0,0,5,90
7,0,1,2,0
7,0,1,3,0
7,0,1,4,20
7,0,1,5,90
7,0,1,6,40
7,0,1,7,100
7,0,1,0,50
7,0,1,1,10
1,204,0,5,200
1,204,0,6,10
1,204,0,7,140
1,204,0,0,194
1,204,0,1,144
1,204,0,2,86
1,204,0,3,68
1,204,0,4,200
1,204,1,0,30
1,204,1,1,200
1,204,1,2,20
1,204,1,3,2
1,204,1,4,190
1,204,1,5,200
1,204,1,6,200
1,204,1,7,200
2,408,0,4,200
2,408,0,5,200
2,408,0,6,10
2,408,0,7,132
2,408,0,0,200
2,408,0,1,180
2,408,0,2,0
2,408,0,3,120
2,408,1,4,200
2,408,1,5,200
2,408,1,6,200
2,408,1,7,200
2,408,1,0,0
2,408,1,1,152
2,408,1,2,0
2,408,1,3,90
3,612,0,0,200
3,612,0,1,32
3,612,0,2,142
3,612,0,3,200
3,612,0,4,200
3,612,0,5,200
3,612,0,6,10
3,612,0,7,58
3,612,1,0,0
3,612,1,1,22
3,612,1,2,200
3,612,1,3,20
3,612,1,4,200
3,612,1,5,200
3,612,1,6,200
3,612,1,7,200
4,816,0,5,200
4,816,0,6,0
4,816,0,7,22
4,816,0,0,200
4,816,0,1,196
4,816,0,2,24
4,816,0,3,200
4,816,0,4,200
4,816,1,5,200
4,816,1,6,200
4,816,1,7,200
4,816,1,0,0
4,816,1,1,200
4,816,1,2,0
4,816,1,3,42
4,816,1,4,200
5,1020,0,2,200
5,1020,0,3,200
5,1020,0,4,200
5,1020,0,5,200
5,1020,0,6,32
5,1020,0,7,0
5,1020,0,0,200
5,1020,0,1,10
5,1020,1,5,200
5,1020,1,6,200
5,1020,1,7,200
5,1020,1,0,0
5,1020,1,1,200
5,1020,1,2,0
5,1020,1,3,42
5,1020,1,4,200
6,1224,0,5,200
6,1224,0,6,10
6,1224,0,7,0
6,1224,0,0,200
6,1224,0,1,34
6,1224,0,2,198
6,1224,0,3,200
6,1224,0,4,200
6,1224,1,4,200
6,1224,1,5,200
6,1224,1,6,200
6,1224,1,7,200
6,1224,1,0,0
6,1224,1,1,200
6,1224,1,2,0
6,1224,1,3,42
7,1428,0,3,200
7,1428,0,4,200
7,1428,0,5,200
7,1428,0,6,60
7,1428,0,7,0
7,1428,0,0,200
7,1428,0,1,54
7,1428,0,2,128
7,1428,1,7,200
7,1428,1,0,0
7,1428,1,1,200
7,1428,1,2,0
7,1428,1,3,200
7,1428,1,4,42
7,1428,1,5,200
7,1428,1,6,200
8,1632,0,4,232
8,1632,0,5,200
8,1632,0,6,10
8,1632,0,7,0
8,1632,0,0,200
8,1632,0,1,0
8,1632,0,2,200
8,1632,0,3,200
8,1632,1,4,200
8,1632,1,5,200
8,1632,1,6,200
8,1632,1,7,200
8,1632,1,0,0
8,1632,1,1,42
8,1632,1,2,0
8,1632,1,3,200
9,1836,0,4,210
9,1836,0,5,40
9,1836,0,6,44
9,1836,0,7,0
9,1836,0,0,200
9,1836,0,1,148
9,1836,0,2,200
9,1836,0,3,200
9,1836,1,4,42
9,1836,1,5,200
9,1836,1,6,200
9,1836,1,7,200
9,1836,1,0,0
9,1836,1,1,200
9,1836,1,2,0
9,1836,1,3,200
10,2040,0,5,20
10,2040,0,6,22
10,2040,0,7,0
10,2040,0,0,200
10,2040,0,1,200
10,2040,0,2,200
10,2040,0,3,200
10,2040,0,4,200
10,2040,1,1,200
10,2040,1,2,0
10,2040,1,3,200
10,2040,1,4,42
10,2040,1,5,200
10,2040,1,6,200
10,2040,1,7,200
10,2040,1,0,0
11,2244,0,7,0
11,2244,0,0,200
11,2244,0,1,160
11,2244,0,2,200
11,2244,0,3,200
11,2244,0,4,200
11,2244,0,5,40
11,2244,0,6,42
11,2244,1,3,200
11,2244,1,4,42
11,2244,1,5,200
11,2244,1,6,200
11,2244,1,7,200
11,2244,1,0,0
11,2244,1,1,200
11,2244,1,2,0
12,2448,0,0,200
12,2448,0,1,200
12,2448,0,2,200
12,2448,0,3,200
12,2448,0,4,200
12,2448,0,5,10
12,2448,0,6,32
12,2448,0,7,0
12,2448,1,1,200
12,2448,1,2,0
12,2448,1,3,200
12,2448,1,4,42
12,2448,1,5,200
12,2448,1,6,200
12,2448,1,7,200
12,2448,1,0,0
13,2652,0,4,200
13,2652,0,5,20
13,2652,0,6,22
13,2652,0,7,0
13,2652,0,0,200
13,2652,0,1,200
13,2652,0,2,200
13,2652,0,3,200
13,2652,1,1,200
13,2652,1,2,0
13,2652,1,3,200
13,2652,1,4,42
13,2652,1,5,200
13,2652,1,6,200
13,2652,1,7,200
13,2652,1,0,0
14,2856,0,4,200
14,2856,0,5,20
14,2856,0,6,22
14,2856,0,7,0
14,2856,0,0,200
14,2856,0,1,200
14,2856,0,2,200
14,2856,0,3,200
14,2856,1,3,200
14,2856,1,4,42
14,2856,1,5,200
14,2856,1,6,200
14,2856,1,7,200
14,2856,1,0,0
14,2856,1,1,200
14,2856,1,2,0
15,3060,0,2,200
15,3060,0,3,200
15,3060,0,4,200
15,3060,0,5,10
15,3060,0,6,52
15,3060,0,7,0
15,3060,0,0,200
15,3060,0,1,180
15,3060,1,7,200
15,3060,1,0,0
15,3060,1,1,200
15,3060,1,2,0
15,3060,1,3,200
15,3060,1,4,42
15,3060,1,5,200
15,3060,1,6,200
16,3264,0,5,20
16,3264,0,6,22
16,3264,0,7,0
16,3264,0,0,200
16,3264,0,1,200
16,3264,0,2,200
16,3264,0,3,200
16,3264,0,4,200
16,3264,1,5,200
16,3264,1,6,200
16,3264,1,7,200
16,3264,1,0,0
16,3264,1,1,200
16,3264,1,2,0
16,3264,1,3,200
16,3264,1,4,42
17,3468,0,6,2
17,3468,0,7,0
17,3468,0,0,200
17,3468,0,1,160
17,3468,0,2,200
17,3468,0,3,200
17,3468,0,4,200
17,3468,0,5,80
17,3468,1,5,200
17,3468,1,6,200
17,3468,1,7,200
17,3468,1,0,0
17,3468,1,1,200
17,3468,1,2,0
17,3468,1,3,200
17,3468,1,4,42
18,3672,0,7,0
18,3672,0,0,200
18,3672,0,1,170
18,3672,0,2,200
18,3672,0,3,104
18,3672,0,4,200
18,3672,0,5,20
18,3672,0,6,148
18,3672,1,6,200
18,3672,1,7,200
18,3672,1,0,42
18,3672,1,1,200
18,3672,1,2,0
18,3672,1,3,200
18,3672,1,4,0
18,3672,1,5,200
19,3876,0,1,128
19,3876,0,2,200
19,3876,0,3,134
19,3876,0,4,200
19,3876,0,5,20
19,3876,0,6,160
19,3876,0,7,0
19,3876,0,0,200
19,3876,1,6,200
19,3876,1,7,200
19,3876,1,0,42
19,3876,1,1,200
19,3876,1,2,0
19,3876,1,3,200
19,3876,1,4,0
19,3876,1,5,200
20,4080,0,1,142
20,4080,0,2,200
20,4080,0,3,80
20,4080,0,4,200
20,4080,0,5,20
20,4080,0,6,200
20,4080,0,7,0
20,4080,0,0,200
20,4080,1,6,200
20,4080,1,7,200
20,4080,1,0,42
20,4080,1,1,200
20,4080,1,2,0
20,4080,1,3,200
20,4080,1,4,0
20,4080,1,5,200
21,4284,0,4,200
21,4284,0,5,20
21,4284,0,6,200
21,4284,0,7,0
21,4284,0,0,200
21,4284,0,1,200
21,4284,0,2,200
21,4284,0,3,22
21,4284,1,5,200
21,4284,1,6,200
21,4284,1,7,200
21,4284,1,0,42
21,4284,1,1,200
21,4284,1,2,0
21,4284,1,3,200
21,4284,1,4,0
22,4488,0,7,0
22,4488,0,0,200
22,4488,0,1,32
22,4488,0,2,200
22,4488,0,3,200
22,4488,0,4,200
22,4488,0,5,10
22,4488,0,6,200
22,4488,1,5,200
22,4488,1,6,200
22,4488,1,7,200
22,4488,1,0,42
22,4488,1,1,200
22,4488,1,2,0
22,4488,1,3,200
22,4488,1,4,0
23,4692,0,6,200
23,4692,0,7,0
23,4692,0,0,200
23,4692,0,1,42
23,4692,0,2,200
23,4692,0,3,200
23,4692,0,4,200
23,4692,0,5,0
23,4692,1,7,200
23,4692,1,0,42
23,4692,1,1,200
23,4692,1,2,0
23,4692,1,3,200
23,4692,1,4,0
23,4692,1,5,200
23,4692,1,6,200
24,4896,0,2,200
24,4896,0,3,200
24,4896,0,4,200
24,4896,0,5,0
24,4896,0,6,200
24,4896,0,7,0
24,4896,0,0,200
24,4896,0,1,42
24,4896,1,1,200
24,4896,1,2,0
24,4896,1,3,200
24,4896,1,4,0
24,4896,1,5,200
24,4896,1,6,200
24,4896,1,7,200
24,4896,1,0,42
25,5100,0,7,0
25,5100,0,0,200
25,5100,0,1,72
25,5100,0,2,200
25,5100,0,3,200
25,5100,0,4,200
25,5100,0,5,0
25,5100,0,6,170
25,5100,1,2,0
25,5100,1,3,200
25,5100,1,4,0
25,5100,1,5,200
25,5100,1,6,200
25,5100,1,7,200
25,5100,1,0,42
25,5100,1,1,200
26,5304,0,2,200
26,5304,0,3,200
26,5304,0,4,200
26,5304,0,5,0
26,5304,0,6,170
26,5304,0,7,0
26,5304,0,0,200
26,5304,0,1,72
26,5304,1,4,0
26,5304,1,5,200
26,5304,1,6,200
26,5304,1,7,200
26,5304,1,0,42
26,5304,1,1,200
26,5304,1,2,0
26,5304,1,3,200
27,5508,0,0,200
27,5508,0,1,82
27,5508,0,2,200
27,5508,0,3,200
27,5508,0,4,200
27,5508,0,5,10
27,5508,0,6,150
27,5508,0,7,0
27,5508,1,5,200
27,5508,1,6,200
27,5508,1,7,200
27,5508,1,0,42
27,5508,1,1,200
27,5508,1,2,0
27,5508,1,3,200
27,5508,1,4,0
28,5712,0,4,200
28,5712,0,5,0
28,5712,0,6,180
28,5712,0,7,0
28,5712,0,0,200
28,5712,0,1,62
28,5712,0,2,200
28,5712,0,3,200
28,5712,1,1,200
28,5712,1,2,0
28,5712,1,3,200
28,5712,1,4,0
28,5712,1,5,200
28,5712,1,6,200
28,5712,1,7,200
28,5712,1,0,42
29,5916,0,6,170
29,5916,0,7,0
29,5916,0,0,200
29,5916,0,1,72
29,5916,0,2,200
29,5916,0,3,200
29,5916,0,4,200
29,5916,0,5,0
29,5916,1,3,200
29,5916,1,4,0
29,5916,1,5,200
29,5916,1,6,200
29,5916,1,7,200
29,5916,1,0,42
29,5916,1,1,200
29,5916,1,2,0
1,1,0,4,306
1,1,0,5,180
1,1,0,6,43
1,1,0,7,269
1,1,0,0,220
1,1,0,1,76
1,1,0,2,0
1,1,0,3,130
1,1,1,6,93
1,1,1,7,133
1,1,1,0,40
1,1,1,1,263
1,1,1,2,40
1,1,1,3,96
1,1,1,4,263
1,1,1,5,296
2,2,0,5,177
2,2,0,6,43
2,2,0,7,259
2,2,0,0,233
2,2,0,1,66
2,2,0,2,0
2,2,0,3,140
2,2,0,4,306
2,2,1,5,296
2,2,1,6,90
2,2,1,7,123
2,2,1,0,40
2,2,1,1,263
2,2,1,2,40
2,2,1,3,109
2,2,1,4,263
3,3,0,0,230
3,3,0,1,76
3,3,0,2,0
3,3,0,3,130
3,3,0,4,306
3,3,0,5,200
3,3,0,6,43
3,3,0,7,239
3,3,1,7,130
3,3,1,0,30
3,3,1,1,273
3,3,1,2,30
3,3,1,3,106
3,3,1,4,266
3,3,1,5,306
3,3,1,6,83
4,4,0,6,33
4,4,0,7,229
4,4,0,0,230
4,4,0,1,76
4,4,0,2,0
